list the founders of Bream Bay ?	Bream_Bay	timezone	0.867128312587738
Where is Denver Broncos located ?	Denver_Broncos	mascot	0.9207850694656372
Raymond Johansen is the mayor of what city?	Nils-Olav_Johansen	hometown	0.8288093209266663
Which team won the American Football League?	American_Football_League	sport	0.8407399654388428
Where was James H. Fields buried ?	Hydrogen	title	0.872259259223938
What is Jon Speelman famous for?	Jon_Speelman	spouse	0.8124790191650391
Where did the 2015 MLS All-Star Game take place?	2015_MLS_All-Star_Game	other	0.8678722977638245
What is the name of the homeground of football team Panionios G.S.S.?	Association_football	venue	0.819840669631958
How many people used to play in the youthclub of FC Barcelona?	FC_Barcelona	manager	0.8766307830810547
Who is the chancellor of Falmouth University ?	Falmouth_University	affiliation	0.8637813329696655
what kind of things play on WBIG FM?	WWBG	owner	0.9243521094322205
What is the citizenship of Saima Chowdhury?	Saima_Chowdhury	residence	0.9215560555458069
What are the musical performances whose label is Celluloid Records?	Celluloid_Records	abstract	0.4943356513977051
Where was Al-Muzaffar Umar buried ?	Al-Muzaffar_Umar	successor	0.9070973992347717
List the guests of On Broadway ?	Broadway_theatre	abstract	0.49830809235572815
What is the official name of Colorado wine ?	Colorado	governor	0.9137921929359436
who developed google videos?	Google_Videos	owner	0.878813624382019
What royalties's sepulchre is Mausoleum of Augustus?	Augustus	successor	0.8996339440345764
Who are the animator of The Skeleton Dance?	The_Skeleton_Dance	director	0.8638535737991333
Name the parent company of  Ford Air Transport Service ?	Ford_Air_Transport_Service	destinations	0.8370552062988281
To whom was Tessa Dahl born to?	Tessa_Dahl	residence	0.9340978860855103
What is the government type of Ancient Rome ?	Ancient_Rome	capital	0.8887924551963806
List the  outflow of Lake Uniamsi?	Tropical_cyclone	abstract	0.5101678371429443
Name the incumbent of Linda Jenness ?	Linda_Jenness	title	0.8611776828765869
Where is the headquarters of Sigma TV	Sigma_TV	owner	0.8878658413887024
Who was the First Driver of 1999 San Marino Grand Prix ?	1999_San_Marino_Grand_Prix	location	0.845574676990509
Give me someone on the board of trinity house?	Trinity_House	abstract	0.4859377443790436
What are the track and field events of Jamiatu Muslim Mindanao?	Jamiatu_Muslim_Mindanao	president	0.8917350769042969
What cities are near to Nihoa which is also known as Bird Island ?	Nihoa	location	0.8375125527381897
God Defend New Zealand is the national anthem of which country?	God_Defend_New_Zealand	author	0.9035686254501343
What is the nationality of Aishath Saffa ?	Nationality	abstract	0.49633362889289856
who was the president under whom winston bryant served as a lieutenant?	Winston_Bryant	office	0.9217191934585571
Name the city of Phil-Ellena ?	Phil-Ellena	owner	0.8723254799842834
Which airlines fly to Gimhae International Airport?	Gimhae_International_Airport	operator	0.8664112091064453
GetTV is owned by which organisation?	GetTV	headquarters	0.8889355063438416
To which city does Northeast Library belong?	City	abstract	0.5218139886856079
What are the airline hubs of Cascade Airways?	Cascade_Airways	destinations	0.8176172971725464
Who is the leader of Allgemeine SS ?	Allgemeine_SS	leader	0.868640661239624
Giorgos Kaminis is the mayor of what?	Giorgos_Angelopoulos	residence	0.9330371618270874
What is the venue of San Diego Comic-Con International ?	San_Diego_Comic-Con	location	0.8381457924842834
Which professional fighter, who is also a politician and was elected to House of Representatives of the Philippines?	Philippines	capital	0.8833486437797546
Which are the predecessor of Chevrolet Caprice?	Chevrolet_Caprice	manufacturer	0.9026306867599487
Who is the relative of Jim Farley (businessman) ?	James_Farley	office	0.9222675561904907
Name the institute of Alton Ochsner ?	Alton_Ochsner	education	0.9142739772796631
Name the resting place of Fazlur Rahman Khan ?	Fazlur_Rahman_Khan	education	0.9185635447502136
Name the office of Richard Coke ?	Richard_Coke	office	0.921415388584137
Is Peter Piper Pizza in the pizza industry?	Peter_Piper_Pizza	owner	0.8799737095832825
Is William H Blanchard buried in Colorado?	Colorado	governor	0.9198702573776245
is blue lagoon island a part of the bahamas achipelago?	The_Bahamas	capital	0.8984335064888
Did the New Way party merge in the One Israel party?	One_Israel	leader	0.8773367404937744
Is Seattle the Ship builder of USS Marmora (IX-189)?	Seattle	title	0.8631831407546997
Is Tirana the largest city of Albania?	Albania	capital	0.88521409034729
Is Ombla originate in Croatia?	Croatia	capital	0.8953433632850647
Did Timm Gunn guest in Sunrise (HIMYM)?	Clan_Gunn	region	0.6172062158584595
Was Don't Bring Me Down recorded in West Germany?	West_Germany	capital	0.8925625681877136
Is Henry David Thoreau interested in Politics?	Henry_David_Thoreau	gender	0.7900936007499695
Does the Ontario International Airport serve the Inland Empire?	Roman_Empire	capital	0.8993096947669983
Is semnani one of the languages spoken in Iran?	Iran	capital	0.8897449374198914
Was John muir one of the first to ascend a mountain on Mt hoffmann?	John_Muir	title	0.8565203547477722
Was John Boehner the winner of the US House of Representatives elections in Ohio in 2010?	John_Boehner	office	0.9187469482421875
Is Hyundai Lavita assembled in Malaysia?	Malaysia	capital	0.8944647312164307
Is the Hyundai Lavita assembled in Ulsan?	Ulsan	location	0.8488844037055969
Does Fa'a' International Airport serve tahiti too?	Tahiti	location	0.8592743873596191
Is God Save the Queen the national anthem of United Kingdom?	United_Kingdom	capital	0.8888309597969055
Was christina crawford trained by Booker T?	Christina_Crawford	spouse	0.8086438775062561
Is morrissey in the smiths?	Morrissey	gender	0.7943416237831116
Was True Grit a novel of the western genre?	Gritstone	abstract	0.5009680986404419
Was Lucrezia Tornabuoni the mother of Lorenzo de' Medici?	Lucrezia_Tornabuoni	spouse	0.7938795685768127
Did Umkhonto we Sizwe had Nelson Mandela as a commander?	Nelson_Mandela	successor	0.914799690246582
Was Kevin Rudd the PM of Julia Gillard?	Kevin_Rudd	office	0.9245212078094482
Does Dan River flow into the Jordan Valley?	Jordan_River	location	0.8540422320365906
Is Amharic the official language of Ethiopia?	Ethiopia	capital	0.8896704316139221
Was Love Hurts in Short Cut Draw Blood?	Short_Cut_Draw_Blood	artist	0.909719705581665
Is the book The Buddha and his Dhamma a book about Buddhism?	Gautama_Buddha	successor	0.9137501120567322
Does Jevan Snead play as Quarterback?	Jevan_Snead	gender	0.8630052804946899
Does Cascade Airways have a hub in Seattle?	Seattle	title	0.8639649152755737
Was James maker in the band Noko?	LeBron_James	nationality	0.8346654176712036
Was Nick Jonas a member of the Jonas Brothers?	Jonas_Brothers	hometown	0.8334428668022156
Is jim harbaugh currently in the Michigan Wolverines?	Michigan_Wolverines_football	location	0.8516615033149719
Does the US route 281 have a junction at San Antonio?	San_Antonio	species	0.8761971592903137
Was Queen Latifah in the U.N.I.T.Y. group?	Queen_Latifah	residence	0.9256841540336609
Did Annie Leibovitz do the cover of The Road Ahead?	The_Road	author	0.9039294123649597
Is Pittsburgh Steelers the former team of Marv McFadden?	Pittsburgh_Steelers	mascot	0.9112101793289185
Is Maria Sharapova the silver medalist of Tennis at the 2012 Summer Olympics  Women's singles?	Maria_Sharapova	residence	0.9198571443557739
Is Charles Drummond Ellis a doctoral student of James Chadwick?	Charles_II_of_England	successor	0.9063429236412048
Does the St lawrence river start in Kingston, Ontario?	Saint_Lawrence_River	state	0.6988297700881958
Is Mike Babcock the head coach of Toronto Maple Leafs?	Toronto_Maple_Leafs	president	0.9008835554122925
Is George Lucas the cinematographer of 6-18-67?	George_Lucas	residence	0.9233182072639465
Was John Muir the first one to ascend one of the peaks in the cathedral peak?	John_Muir	title	0.8562772870063782
Was Tim Gunn a guest on The Broken Code?	Tim_Gunn	residence	0.9276968836784363
Was Morrissey a member of the Smiths?	Morrissey	gender	0.7901210784912109
Did Phillippe Cabot go to Columbia for studying?	Phillippe_Cabot	title	0.8643717169761658
Was Marshall Arisman the cover artist in american psycho?	American_Psycho	author	0.9007892608642578
Is Egyptian Arabic belong to the Central Semitic Languages family?	Central_Semitic_languages	region	0.5896094441413879
Was Francisco Pizarro of the monarch of Charles 5, of the roman empire?	Francisco_Pizarro	successor	0.9025705456733704
Is Andrew Lincoln the narrator of Million Dollar Traders?	Andrew_Lincoln	children	0.8265390992164612
Is the Hyundai Lavita assembled in Kulim?	Hyundai_Motor_Company	type	0.8290915489196777
Is Essex the Ceremonial County of West Tilbury?	Essex	title	0.859757661819458
Does Mauritius follow a parliamentary republic?	Mauritius	capital	0.8978516459465027
Did Jerry Rice study in Oktoc Mississippi?	Mississippi	governor	0.9216774702072144
Is north caucasian emirate have an islamic government?	North_Caucasian_Emirate	capital	0.8990744948387146
Is fox belong to the phylum of Chordate?	Fox	order	0.859713077545166
Is Henry Knox a commander of Continental Artillery Regiment?	Henry_Knox	office	0.9224534630775452
Is Baker's Dozen Donuts in the coffee industry?	Coffee	type	0.8280971646308899
Is Nikolai Morozov the former coach of Stanislav Morozov?	Stanislav_Morozov	residence	0.9228605031967163
Did Alexandre Tichonov study at the Moscow university?	Moscow_State_University	affiliation	0.8703593015670776
Does Timothy Morton study Buddhism?	Buddhism	title	0.8728196024894714
Does Chicago own the Monroe Station?	Chicago	title	0.8661976456642151
Was andy warhol a part of Pop Art movement?	Andy_Warhol	gender	0.7833011746406555
Did Bob Dylan write the lyrics of the times they are a changin'?	Bob_Dylan	residence	0.92049640417099
Is Brazilian jiu-jitsu the trainer of Nick Diaz?	Nick_Diaz	title	0.8617881536483765
Is Cologny a neighbouring city of Geneva?	Geneva	location	0.8431968688964844
Did Raymond Picard take birth in Paris?	Jean-Luc_Picard	affiliation	0.8924784064292908
Was Elton John a chairman of a Watford FC Season?	Elton_John	children	0.8250032067298889
Was Cliff Burton in Metallica?	Metallica	species	0.8825088739395142
Does StandBy records distribute via Sony?	StandBy_Records	location	0.8552316427230835
Did John Byrne create Emma Frost?	Emma_Frost	species	0.8880364298820496
Was Heinrich Himmler ever a commanders of Army Group Oberrhein?	Heinrich_Himmler	office	0.9226193428039551
Is greasy pop recording the distributor of festival records?	Festival_Records	founder	0.8597385883331299
Is Sloth in the Chordate phylum?	Sloth	order	0.867881715297699
Is Albert P Clark buried in Colorado?	Colorado	governor	0.9198702573776245
Is Christchurch the largest city of South Island?	Christchurch	location	0.8446484804153442
Does AMC Gremlin have the Volkswagen engine?	AMC_Gremlin	successor	0.9070188403129578
Is Anne Hidalgo the mayor of Paris?	Anne_Hidalgo	office	0.9222056865692139
Is the Vadodara railway junction onwed by Indian Railway Ministry?	Vadodara_Junction_railway_station	address	0.9071492552757263
Is Latin the official language of Sovereign Military Order of Malta?	Malta	capital	0.886524498462677
Does Ford own the Ford Kansas Assembly plant?	Kansas	governor	0.9210004806518555
Did Stanlee write the Tales of Suspense?	Suspense	abstract	0.4973303973674774
does the US navy have the structure of command of us department of defence?	United_States	capital	0.8895406126976013
